"Mount Albert Edward, Papua New Guinea","3,990m (13,090ft)",No location,8°24′40″S,147°24′14″E,https://upload.wikimedia.org/wikipedia/commons/9/94/Mount_Albert_Edward_PNG_Cross.jpg,Mountain,No Description
Mount Alberta,"3,619m (11,873ft)","Jasper National Park, Alberta, Canada",52°17′14″N,117°28′36″W,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Mt_alberta.JPG/1200px-Mt_alberta.JPG,Mountain,"Mount Alberta is a mountain located in the upper Athabasca River Valley of Jasper National Park, Canada.  J. Norman Collie named the mountain in 1898 after Princess Louise Caroline Alberta.
"
Mount Alverstone,"4420 m (14,500 ft)","Yakutat City and Borough, Alaska, U.S. / Yukon, Canada",60°21′06″N,139°04′31″W,https://upload.wikimedia.org/wikipedia/commons/0/0b/Relief_map_of_USA_Alaska.png,Mountain,"Mount Alverstone or Boundary Peak 180, is a high peak in the Saint Elias Mountains, on the border between Alaska and Yukon. It shares a large massif with the higher Mount Hubbard to the south and the slightly lower Mount Kennedy to the east. The summit of Mount Alverstone marks a sharp turn in the Alaska/Canada border; the border goes south from this point toward the Alaska panhandle and west toward Mount Saint Elias.
"
Mount Andromeda (Alberta),"3,450m (11,320ft)","Alberta, Canada",52°10′36″N,117°13′54″W,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Mount_Andromeda-Athabasca_Glacier.jpg/1200px-Mount_Andromeda-Athabasca_Glacier.jpg,Mountain,No Description
Mount Andrus,"2,978m (9,770ft)",No location,75°48′0″S,132°18′0″W,https://upload.wikimedia.org/wikipedia/commons/8/86/MountAndrus.jpg,Mountain,"Mount Andrus is a shield volcano 3.2 km (2 mi) SE of Mount Boennighausen in the SE extremity of Ames Range, in Marie Byrd Land, Antarctica. Mapped by USGS from surveys and U.S. Navy air photos, 1964-68. Named by US-ACAN for Lt. Carl H. Andrus, US Navy, medical officer and Officer-in-Charge of Byrd Station in 1964.
"
Mount Aniakchak,"4,232ft (1,290m)","Aniakchak National Monument and Preserve, Alaska, U.S.",56°51′47″N,158°07′47″W,https://upload.wikimedia.org/wikipedia/commons/b/bb/Aniakchak-caldera_alaska.jpg,Mountain,"Mount Aniakchak is a 3,700-year-old volcanic caldera approximately 10 kilometers (6 mi) in diameter, located in the Aleutian Range of Alaska, United States. Although a stratovolcano by composition, the pre-existing mountain collapsed in a major eruption forming the caldera. The area around the volcano is the Aniakchak National Monument and Preserve, maintained by the National Park Service. In November 1967, Aniakchak Caldera was designated as a National Natural Landmark by the National Park Service.
"
Mount Antero,"14,276 ft (4351.4 m)","Chaffee County, Colorado, U.S.[3]",38°40′27″N,106°14′46″W,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Mount_Antero%2C_taken_from_along_U.S._285%2C_near_the_town_of_Nathrop.jpg/1200px-Mount_Antero%2C_taken_from_along_U.S._285%2C_near_the_town_of_Nathrop.jpg,Mountain,"Mount Antero /ænˈtɛroʊ/ is the highest summit of the southern Sawatch Range of the Rocky Mountains of North America.  The prominent 14,276-foot (4351.4 m) fourteener is located in San Isabel National Forest, 12.2 miles (19.6 km) southwest by south (bearing 208°) of the Town of Buena Vista in Chaffee County, Colorado, United States.  The mountain is named in honor of Chief Antero of the Uintah band of the Ute people.
"
Mount Api,"1,750m (5,740ft)","Sarawak, Borneo",No longitude,No latitude,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pinnacles_at_Mulu_2.jpg/1200px-Pinnacles_at_Mulu_2.jpg,Mountain,"Mount Api (Malay: Gunung Api) is a limestone mountain located in Gunung Mulu National Park in Sarawak, Malaysia. Neighbouring Mount Benarat and Mount Buda are part of the same formation. Mount Api is famous for its striking limestone karst formations, commonly called ""the pinnacles"".
"
Mount Apo,"2,954m (9,692ft)",Mindanao,6°59′15″N,125°16′15″E,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/The_Ring_of_Mt._Apo.jpg/1200px-The_Ring_of_Mt._Apo.jpg,Mountain,"Mount Apo (Cebuano: Bukid Apo) and (Filipino: Bundok Apo) is a large solfataric, potentially active stratovolcano on the island of Mindanao, Philippines. With an elevation of 2,954 metres (9,692 ft) above sea level, it is the highest mountain in the Philippine Archipelago and is located between Davao City and Davao del Sur province in Region XI and Cotabato province in Region XII. The peak overlooks Davao City 45 kilometres (28 mi) to the northeast, Digos City 25 kilometres (16 mi) to the southeast, and Kidapawan City 20 kilometres (12 mi) to the west.
"
Mount Aragats,"4,090m (13,420ft)","Aragatsotn Province and Shirak Province, Armenia",40°32′00″N,44°12′00″E,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Aragats_mountain%2C_Aragatsotn%2C_Armenia.jpg/1200px-Aragats_mountain%2C_Aragatsotn%2C_Armenia.jpg,Mountain,"Mount Aragats (Armenian: Արագած, pronounced [ɑɾɑˈgɑts];  formerly Ալագյազ, Alagyaz via Turkish: Alagöz) is an isolated four-peaked volcano massif in Armenia. Its northern summit, at 4,090 m (13,420 ft) above sea level, is the highest point of the Lesser Caucasus and Armenia. It is also one of the highest points in the Armenian Highlands.[a]
"
Mount Ararat,"5,137m (16,854ft)","Iğdır and Ağrı provinces, Turkey",39°42.113′N,44°17.899′E,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Mount_Ararat_and_the_Yerevan_skyline_in_spring_%2850mm%29.jpg/1200px-Mount_Ararat_and_the_Yerevan_skyline_in_spring_%2850mm%29.jpg,Mountain,"Mount Ararat (/ˈærəˌræt/ ARR-ə-rat; Turkish: Ağrı Dağı; Armenian: Մասիս, Masis and Արարատ, Ararat) is a snow-capped and dormant compound volcano in the extreme east of Turkey. It consists of two major volcanic cones: Greater Ararat and Little Ararat. Greater Ararat is the highest peak in Turkey and the Armenian plateau with an elevation of 5,137 m (16,854 ft); while, Little Ararat's elevation is 3,896 m (12,782 ft). The Ararat massif is about 35 km (22 mi) wide at ground base. The first efforts to reach Ararat's summit were made in the Middle Ages. However, it was not until 1829 when Friedrich Parrot and Khachatur Abovian, accompanied by four others, made the first recorded ascent.
"
Mount Arfak,"2,955m (9,695ft)",No location,1°09′23″S,133°58′47″E,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Pegunungan_Arfak_from_the_Pond_of_Rendani.jpg/1200px-Pegunungan_Arfak_from_the_Pond_of_Rendani.jpg,Mountain,"Mount Arfak is the highest point in the province of West Papua. It is located on north-east side of the Bird's Head Peninsula. It is a popular hiking area and is the highest peak of the Arfak Mountains. From the summit, Manokwari can be seen. The summit of Mt. Arfak is temperate and dry with very hot, dry summer temperatures that average below 95 °F (35 °C) and mild, humid winter temperatures that average above 38 °F (3 °C). During the winter months, the mountain's summit receives frost usually and sometimes can get to 33 °F (0 °C) every now and then. Sometimes snow can fall on the summit, but not every year. Average rain amount per year is about 45 inches (1150 mm). The mountain is part of the Pegunungan Arfak Nature Reserve, a 683-square-kilometer (264 sq mi) protected area that protects parts of the Vogelkop Montane Rain Forests Ecoregion. The mountain is also the highest point in the Manokwari metropolitan area.
"
Mount Asgard,"2,015m (6,611ft)","Nunavut, Canada",66°40′20″N,65°16′28″W,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Mount_Asgard_3_2001-07-25.jpg/1200px-Mount_Asgard_3_2001-07-25.jpg,Mountain,"Mount Asgard is a twin peaked mountain with two flat-topped, cylindrical, rock towers, separated by a saddle. It is located in Auyuittuq National Park, on the Cumberland Peninsula of Baffin Island, Nunavut, Canada. The peak is named after Asgard, the realm of the gods in Norse mythology. Mount Asgard is perhaps the most famous of the Baffin Mountains.
"
Mount Aspiring / Tititea,"3,033m (9,951ft)",No location,44°23′S,168°43′E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Mount_Aspiring%2C_Otago%2C_New_Zealand%2C_22_July_2005.jpg/1200px-Mount_Aspiring%2C_Otago%2C_New_Zealand%2C_22_July_2005.jpg,Mountain,"Mount Aspiring / Tititea is New Zealand's 23rd-highest mountain. It is the country's highest outside the Aoraki / Mount Cook region.
"
Mount Assiniboine,"3,618m (11,870ft)","Alberta–British Columbia border, Canada",50°52′10″N,115°39′03″W,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Mount_Assiniboine_Sunburst_Lake.jpg/1200px-Mount_Assiniboine_Sunburst_Lake.jpg,Mountain,"Mount Assiniboine, also known as Assiniboine Mountain, is a pyramidal peak mountain located on the Great Divide, on the British Columbia/Alberta border in Canada. 
"
Mount Athabasca,"3,491m (11,453ft)","Alberta, Canada",52°10′50″N,117°12′06″W,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Mount_Athabasca-Alberta.jpg/1200px-Mount_Athabasca-Alberta.jpg,Mountain,"Mount Athabasca is located in the Columbia Icefield of Jasper National Park in Canada. The mountain was named in 1898 by J. Norman Collie, who made the first ascent on August 18 of that year. Athabasca is the Cree Indian name for ""where there are reeds"" which originally referred to Lake Athabasca.
"
Mount Augusta,"4289 m (14,070 ft)","Yakutat City and Borough, Alaska, United States;Yukon, Canada",60°18′19″N,140°27′37″W,https://upload.wikimedia.org/wikipedia/commons/0/0b/Relief_map_of_USA_Alaska.png,Mountain,"Mount Augusta, also designated Boundary Peak 183, is a high peak of the Saint Elias Mountains on the border between the U.S. state of Alaska and the Canadian territory of Yukon.
"
Mount Aylmer,"3,162m (10,374ft)",No location,51°19′30″N,115°25′54″W,https://upload.wikimedia.org/wikipedia/commons/3/3e/Mt_Aylmer_1994.jpg,Mountain,"Mount Aylmer is a mountain in Banff National Park, Canada. At 3,162 m (10,374 ft), it is the highest point of the Palliser Range and the entire East Banff Ranges of the Canadian Rockies. The mountain was named in 1890 by J.J. McArthur after his hometown of Aylmer, Quebec.
"
Mount Babel (Alberta),"3,101m (10,174ft)","Alberta, Canada",51°18′23″N,116°09′49″W,https://upload.wikimedia.org/wikipedia/commons/9/91/Mount_Babel_of_Banff_Park.jpg,Mountain,No Description
Mount Bachelor,"9,068ft (2,764m)","Deschutes County, Oregon, U.S.[2]",43°58′46″N,121°41′19″W,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Mt_Bachelor.JPG/1200px-Mt_Bachelor.JPG,Mountain,"Mount Bachelor, formerly named Bachelor Butte, is a stratovolcano atop a shield volcano in the Cascade Volcanic Arc and the Cascade Range of central Oregon. Named Mount Bachelor because it ""stands apart"" from the nearby Three Sisters, it lies in the eastern segment of the central portion of the High Cascades, the eastern segment of the Cascade Range. The volcano lies at the northern end of the 15-mile (24 km) long Mount Bachelor Volcanic Chain, which underwent four major eruptive episodes during the Pleistocene and the Holocene. The United States Geological Survey considers Mount Bachelor a moderate threat, but Bachelor poses little threat of becoming an active volcano in the near future. It remains unclear whether the volcano is extinct or just inactive.
"
Paektu Mountain,"2,744m (9,003ft)","Ryanggang, North KoreaJilin, China",42°00′20″N,128°03′19″E,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Laika_ac_Mt._Paekdu_%287998657081%29.jpg/1200px-Laika_ac_Mt._Paekdu_%287998657081%29.jpg,Mountain,"Paektu Mountain or Baekdu Mountain is an active volcano on the China–North Korea border. At 2,744 m (9,003 ft), it is the highest mountain of the Changbai and Baekdudaegan ranges. Koreans assign a mythical quality to the volcano and its caldera lake, considering it to be their country's spiritual home. This mountain is called Changbai Mountain in China. It is the highest mountain on the Korean Peninsula and in Northeast China.
"
Mount Baldy (Alberta),"2,192m (7,192ft)","Alberta, Canada",51°00′42″N,115°02′54″W,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Mount-baldy-aerial1.jpg/1200px-Mount-baldy-aerial1.jpg,Mountain,No Description
Mount Ball,"3,311m (10,863ft)","Alberta-BC, Canada",51°09′23″N,116°00′23″W,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Canada_British_Columbia_relief_location_map.jpg/1200px-Canada_British_Columbia_relief_location_map.jpg,Mountain,"Mount Ball is a mountain located on the Continental Divide, on the borders of Banff and Kootenay national parks in Canada. Mt. Ball is the highest peak of the Ball Range in the Canadian Rockies.
"
Mount Bangeta,"4,121m (13,520ft)","Morobe Province, Papua New Guinea",6°18′39″S,147°05′24″E,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Papua_New_Guinea_location_map_Topographic.png/1200px-Papua_New_Guinea_location_map_Topographic.png,Mountain,"Mount Bangeta, also known as Mount Sarawaget, is the highest mountain in Morobe Province, Papua New Guinea. It lies in the Saruwaged Range and at 4,121 m (13,520 ft) it is one of the highest mountains in the country.
"
Mount Bartle Frere,"1,611m (5,285ft)","Queensland, Australia",17°23′S,145°49′E,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Bartle_Frere.jpg/1200px-Bartle_Frere.jpg,Mountain,"Mount Bartle Frere (pronunciation [ˈmæɔnt̥ ˈbɐːɾəɫ ˈfɹɪə]) is the highest mountain in Queensland at an elevation of 1,611 metres (5,285 ft). The mountain was named after Sir Henry Bartle Frere, a British colonial administrator and then president of the Royal Geographical Society by George Elphinstone Dalrymple in 1873. Bartle Frere was British Governor of Cape Colony at the outset of the Zulu Wars. The Aboriginal name for the mountain is Chooreechillum.
"
Mount Bassie,"4,301ft (1,311m)","Baranof Island, Sitka City and Borough, Alaska",57°3′23″N,135°2′38″W,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Mount_Bassie_Alaska.jpg/1200px-Mount_Bassie_Alaska.jpg,Mountain,"Mount Bassie is a large mountain in the center of Baranof Island, Alaska, United States, within the City and Borough of Sitka.
"
Mount Batu Brinchang,"2,032m (6,667ft)","Pahang-Perak border, Cameron Highlands, Malaysia",4°30′02″N,101°23′21″E,https://upload.wikimedia.org/wikipedia/commons/7/73/Time_Tunnel_museum14.jpg,Mountain,"Mount Batu Brinchang (Malay: Gunung Batu Brinchang) is the highest mountain in the Cameron Highlands area that can be accessed by car. It is situated at the Perak-Pahang border in Malaysia. It is one of the mountains in Malaysia where its summit can be reached by road. Due to easy accessibility, this mountain enjoys many visitors all year round.
"
Mount Batur,"1,717m (5,633ft)","Bangli Regency, Bali, Indonesia",8°14′20″S,115°22′39″E,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Mount_batur_and_lake.jpg/1200px-Mount_batur_and_lake.jpg,Mountain,"Mount Batur (Gunung Batur) is an active volcano located at the center of two concentric calderas north west of Mount Agung on the island of Bali, Indonesia. The south east side of the larger 10×13 km caldera contains a caldera lake. The inner 7.5-kilometer-wide caldera, which was formed during emplacement of the Bali (or Ubud) ignimbrite, has been dated at about 23,670 and 28,500 years ago.
"
Mount Bear,"14,831 ft (4520 m)","Wrangell-St. Elias National Park and Preserve, Alaska, U.S.",61°17′02″N,141°08′32″W,https://upload.wikimedia.org/wikipedia/en/6/64/Mount_Bear_fromplane.jpg,Mountain,"Mount Bear is a high, glaciated peak in the Saint Elias Mountains of Alaska. It lies within Wrangell-Saint Elias National Park, about 4 miles (6.4 km) west of the Yukon border. The Barnard Glacier flows from its southwest slopes, while the Klutlan Glacier lies to the north. Its principal claim to fame is that it is a fourteener, and in fact one of the highest 20 peaks in the United States.
"
Mount Belford,"14,203ft (4,329m)","Chaffee County, Colorado, U.S.[4]",38°57′38″N,106°21′39″W,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Mt._belford_north_approach.jpg/1200px-Mt._belford_north_approach.jpg,Mountain,"Mount Belford is a high mountain summit of the Collegiate Peaks in the Sawatch Range of the Rocky Mountains of North America.  The 14,203-foot (4,329 m) fourteener is located in the Collegiate Peaks Wilderness of San Isabel National Forest, 15.0 miles (24.1 km) northwest by west (bearing 307°) of the Town of Buena Vista in Chaffee County, Colorado, United States.
"
Mount Benarat,"1,585m (5,200ft)","Sarawak, Borneo",4°09′N,114°55′E,No image,Mountain,"Mount Benarat (Malay: Gunung Benarat) is a mountain located in Gunung Mulu National Park in Sarawak, Malaysia.  Consisting of limestone on the western side which is overlain by gritstone on the eastern side.  It contains many caves which have been discovered and explored by British and American cavers.  The Benarat 2005 Caving Expedition discovered Moon Cave after climbing 60 m up the cliffs on the southern end of the mountain.  On the eastern side, the Headhunter's Trail leads from the Melinau River to the mouth of the Terikan River at the Medalam River. Neighbouring Mount Buda and Mount Api are part of the same formation, separated from Mount Benarat by the Medalam and Melinau Rivers, respectively. It is also home to Benarat Cavern.
"
Mount Benum,"2,107m (6,913ft)","Pahang, Malaysia",3°49′24″N,102°05′39″E,https://upload.wikimedia.org/wikipedia/commons/7/79/Malaysia_relief_location_map.jpg,Mountain,"Mount Benum (Malay: Gunung Benom) is a mountain in the state of Pahang in Malaysia. Its summit is 2,107 m (6,913 ft) above sea level.
"
Mount Berlin,"3,478m (11,411ft)","Marie Byrd Land, Antarctica",76°03′S,136°00′W,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Mtberlin_%2830745595202%29.jpg/1200px-Mtberlin_%2830745595202%29.jpg,Mountain,"Mount Berlin  is the sixth highest volcano in Antarctica, located 16 km west of Mount Moulton in Marie Byrd Land near the eastern coast of the Ross Sea. It is composed of two coalesced shield volcanoes: Merrem Peak (3,000 m) and Berlin Crater (3,478 m). The volcanic structure is considered active, as steaming fumaroles have been observed near the rim of the northern and western calderas, producing fumarolic ice towers.
"
Mount Bierstadt,"14,065ft (4,287m)","Clear Creek County, Colorado, United States[4]",39°34′57″N,105°40′08″W,https://upload.wikimedia.org/wikipedia/commons/0/05/2007-07-08-biers-reflectio2.jpg,Mountain,"Mount Bierstadt is a high mountain summit of the Chicago Peaks in the Front Range of the Rocky Mountains of North America.  The 14,065-foot (4,287 m) fourteener is located in the Mount Evans Wilderness of Pike National Forest, 9.4 miles (15.1 km) south by east (bearing 171°) of the Town of Georgetown in Clear Creek County, Colorado, United States.  It was named in honor of Albert Bierstadt, the American landscape painter who made the first recorded summit of the mountain in 1863.
"
Mount Binalud,"3,211m (10,535ft)",No location,36°25′35″N,58°50′57″E,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Binaalud0.jpg/1200px-Binaalud0.jpg,Mountain,"Mount Binālud (In Persian: بینالود) is the second highest peak in Razavi Khorasan province, Iran. It is known also as  the Roof of Khorasan. Made of Triassic-Jurassic metamorphic rocks, this mountain is 26 km north-east of Nishapur and to the west of Mashhad. With an elevation of 3201 metres, Mount Binalud is the second highest point of the Binalud Mountains.
"
Mount Blackburn,"16,390 ft (4996 m)","Wrangell-St. Elias National Park and Preserve, Alaska, U.S.",61°43′54″N,143°25′59″W,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/MtBlackburn-KennicottGlacier.jpg/1200px-MtBlackburn-KennicottGlacier.jpg,Mountain,"Mount Blackburn is the highest peak in the Wrangell Mountains of Alaska in the United States. It is the fifth-highest peak in the United States and the twelfth-highest peak in North America. The mountain is an old, eroded shield volcano, the second-highest volcano in the U.S. behind Mount Bona and the fifth-highest in North America. It was named in 1885 by Lt. Henry T. Allen of the U.S. Army after Joseph Clay Stiles Blackburn, a U.S. senator from Kentucky. It is located in the heart of Wrangell – St. Elias National Park, the largest national park in the country.
"
Mount Blackmore,"10,154ft (3,095m)","Gallatin County, Montana, U.S.'",45°26′40″N,111°00′10″W,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/USA_Montana_relief_location_map.jpg/1200px-USA_Montana_relief_location_map.jpg,Mountain,"Mount Blackmore is located in Gallatin National Forest, in the U.S. state of Montana. Bozeman is located near the East Gallatin River, Gallatin County, Mount Blackmore is south of the City of Bozeman in the Gallatin Range.
"
Mount Blakiston,"2,910m (9,550ft)","Alberta, Canada",49°05′39″N,114°02′06″W,https://upload.wikimedia.org/wikipedia/commons/8/8a/Mount_Blakiston.jpg,Mountain,"Mount Blakiston is a mountain in the southwestern corner of Alberta, Canada and the highest point within Waterton Lakes National Park. The mountain is situated in the Clark Range, north of Lineham Creek and south of Blakiston Creek. The Lineham Creek hiking trail passes along the foot of the southern slopes of the mountain and for capable scramblers, Blakiston's rubbly but steep southern slopes provide a suitable line of ascent.
"
Mount Blum,"7,685ft (2,342m)",No location,48°45′15″N,121°28′57″W,https://upload.wikimedia.org/wikipedia/commons/1/1f/Mount_Blum.jpg,Mountain,"Mount Blum, or Mount Bald, is a 7,685-foot (2,342 m) summit of the North Cascades range in Washington state, on the western edge of North Cascades National Park. It is the highest summit of a string of mountain peaks located east of Mount Shuksan and west of the Picket Range. Two small active glaciers rest on its northern flank. Mount Blum was named after John Blum, a United States Forest Service fire patrol pilot who crashed nearby in 1931.
"
Mount Bogong,"1,986 metres (6,516ft)","Alpine National Park, Victoria, Australia",36°43′57″S,147°18′20″E,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Mount_Bogong.jpg/1200px-Mount_Bogong.jpg,Mountain,"Mount Bogong, /ˈboʊɡɒŋ/, located in the Alpine National Park and part of the Victorian Alps of the Great Dividing Range, is the highest mountain in Victoria, Australia, at 1,986 metres (6,516 ft) above sea level.
"
Mount Bona,"16,550ft (5,040m)","Wrangell–St. Elias National Park and Preserve, Alaska, U.S.",61°23′08″N,141°44′55″W,https://upload.wikimedia.org/wikipedia/commons/0/01/Mt._Bona%2C_Alaska.jpg,Mountain,"Mount Bona is one of the major mountains of the Saint Elias Mountains in eastern Alaska, and is the fifth-highest independent peak in the United States.  Mount Bona and its adjacent neighbor Mount Churchill are both large ice-covered stratovolcanoes.  Bona has the distinction of being the highest volcano in the United States and the fourth-highest in North America, outranked only by the three highest Mexican volcanoes, Pico de Orizaba, Popocatépetl, and Iztaccíhuatl.
"
Mount Boucherie,"758m (2,487ft)",No location,49°51′14″N,119°34′53″W,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Mount_Boucherie_north_face.jpg/1200px-Mount_Boucherie_north_face.jpg,Mountain,"Mount Boucherie is a mountain located in West Kelowna on the west shore of Okanagan Lake, British Columbia, Canada, opposite the city of Kelowna. It is the remnants of a former stratovolcano created nearly 60 million years ago.  Between four and six different glacial periods over the past 50 million years have eroded the volcano to produce Mount Boucherie.  Though it now only rises 417 metres above the nearby lake level, it is estimated to once have had an elevation of 2,000 m (6,562 ft) or more.
"
Mount Brazeau,"3,470m (11,380ft)","Alberta, Canada",52°33′04″N,117°21′18″W,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Canada_Alberta_relief_location_map.jpg/1200px-Canada_Alberta_relief_location_map.jpg,Mountain,"Mount Brazeau is a mountain in Alberta, Canada.
"
Mount Bross,"14,178ft (4,321m)","Park County, Colorado, U.S.[4]",39°20′08″N,106°06′28″W,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Mt_Bross.jpg/1200px-Mt_Bross.jpg,Mountain,"Mount Bross is a high mountain summit in the Mosquito Range of the Rocky Mountains of North America.  The 14,178-foot (4,321 m) fourteener is located in Pike National Forest, 4.1 miles (6.6 km) northwest by north (bearing 327°) of the Town of Alma in Park County, Colorado, United States.  Mount Bross is named in honor of William Bross, who owned property in the area.
"
Mount Cameroon,"4,040m (13,250ft)","Southwest Region, Cameroon",4°13′00″N,9°10′21″E,https://upload.wikimedia.org/wikipedia/commons/8/88/Mount_Cameroon_craters.jpg,Mountain,"Mount Cameroon is an active volcano in Cameroon near the Gulf of Guinea. Mount Cameroon is also known as Cameroon Mountain or Fako (the name of the higher of its two peaks) or by its native name Mongo ma Ndemi (""Mountain of Greatness""). It is the highest point in sub-Saharan western and central Africa, the fourth-most prominent peak in Africa, and the 31st-most prominent in the world.
"
Mount Carleton,"820m (2,690ft)",No location,47°23′N,66°53′W,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Canada_New_Brunswick_location_map_2.svg/1200px-Canada_New_Brunswick_location_map_2.svg.png,Mountain,"At 817m, Mount Carleton, in Mount Carleton Provincial Park is the highest peak in the Canadian province of New Brunswick, and the Maritime Provinces. It is one of the highlights of the Canadian portion of the International Appalachian Trail. It is also part of the eighth and final section of the Nepisguit Mi'Gmaq Trail. The mountain was named after Thomas Carleton, New Brunswick's first lieutenant governor, and forms part of the Notre Dame Mountains chain, which is visible on Map 24 of the NB Atlas.
"
Mount Caubvick,"1,652m (5,420ft)",No location,58°53′16″N,63°42′35″W,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/73_Labrador_Kayak0039.jpg/1200px-73_Labrador_Kayak0039.jpg,Mountain,"Mount Caubvick (known as Mont D'Iberville in Quebec) is a mountain located in Canada on the border between Labrador and Quebec in the Selamiut Range of the Torngat Mountains. Mount Caubvick is the highest point in mainland Canada east of Alberta. The mountain contains a massive peak that rises sharply from nearby sea level. Craggy ridges, steep cirques and glaciers are prominent features of the peak.
"
Mount Cayley,"2,385m (7,825ft)",No location,50°07′13″N,123°17′27″W,https://upload.wikimedia.org/wikipedia/commons/4/4b/Mount_Cayley.jpg,Mountain,"Mount Cayley is a mountain and highest point of the Mount Cayley massif between the Cheakamus and Squamish rivers in British Columbia, Canada. It has an elevation of 2,385 m (7,825 ft).
"
Mount Celeste,"2,041m (6,696ft)","Vancouver Island, British Columbia, Canada",49°34′N,125°24′W,No image,Mountain,"Mount Celeste is the unofficial name for a mountain located on Vancouver Island, British Columbia. It shares the name Celeste with two peaks in the Cariboo region of the BC Interior. Within the boundaries of Strathcona Provincial Park, this peak lies at the north end of Rees Ridge. Iceberg Peak lies at the south end of this ridge.
"
Mount Charleston,"11,916ft (3,632m)","Clark County, Nevada, U.S.",36°16′18″N,115°41′44″W,https://upload.wikimedia.org/wikipedia/commons/3/32/Relief_map_of_USA_Nevada.png,Mountain,"Mount Charleston, officially named Charleston Peak, at 11,916 feet (3,632 m), is the highest mountain in both the Spring Mountains and Clark County, in Nevada, United States. It is the eighth-highest mountain in the state. Well separated from higher peaks by large, low basins, it is the most topographically prominent peak in Nevada, and the eighth-most-prominent peak in the contiguous United States. It is one of eight ultra-prominent peaks in Nevada. It is located about 35 miles (56 km) northwest of Las Vegas within the Mount Charleston Wilderness, which is within the Spring Mountains National Recreation Area of the Humboldt-Toiyabe National Forest.
"
Mount Chephren,"3,307m (10,850ft)","Alberta, Canada",51°50′25″N,116°40′59″W,https://upload.wikimedia.org/wikipedia/commons/a/a8/Canada_35_bg_061904.jpg,Mountain,"Mount Chephren is a mountain located in the Mistaya River Valley of Banff National Park, Canada.
"
Mount Chester,"3,054m (10,020ft)","Alberta, Canada",50°48′24.1″N,115°15′47.9″W,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Canada_Alberta_relief_location_map.jpg/1200px-Canada_Alberta_relief_location_map.jpg,Mountain,"Mount Chester is a mountain located in the Smith-Dorrien Creek Valley of Kananaskis in the Canadian Rockies. The mountain was named in 1917 after HMS Chester, which was severely damaged in the Battle of Jutland.
"
Mount Chiginagak,"7,287ft (2,221m)","Alaska Peninsula National Wildlife Refuge, Lake and Peninsula Borough, Alaska",57°08′01″N,156°59′29″W,https://upload.wikimedia.org/wikipedia/commons/b/b8/Chiginagak.jpg,Mountain,No Description
Mount Churchill,"15,638ft (4,766m)",No location,61°25′10″N,141°42′53″W,https://upload.wikimedia.org/wikipedia/commons/4/49/MtChurchill-KlutlanGlacier.jpg,Mountain,"Mount Churchill is a volcano in the Saint Elias Mountains and the Wrangell Volcanic Field of eastern Alaska.  Churchill and its higher neighbor Mount Bona about 2 mi (3 km) to the southwest are both large ice-covered stratovolcanoes, with Churchill being the fourth highest volcano in the United States and the seventh highest in North America.
"
Mount Clemenceau,"3,664m (12,021ft)","British Columbia, Canada",52°14′50″N,117°57′29″W,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Canada_British_Columbia_relief_location_map.jpg/1200px-Canada_British_Columbia_relief_location_map.jpg,Mountain,"Mount Clemenceau is the fourth highest mountain in the Canadian Rockies. The peak was originally named ""Pyramid"" in 1892 by Arthur Coleman. The mountain was renamed by the Interprovincial Boundary Survey in 1919 to its present name, which is for Georges Clemenceau, premier of France during World War I.
"
